time,mode,fused_x,fused_y,fused_z,fused_qx,fused_qy,fused_qz,fused_qw,gt_x,gt_y,gt_z,feat_count,aft_x,aft_y,aft_z,chanR_degen,chanT_degen,bingham_l1,bingham_l2,bingham_l3,schur_t1,schur_t2,schur_t3,orig_semicircle_degen,orig_l1,orig_l2,orig_l3,Hl_00,Hl_01,Hl_02,Hl_03,Hl_04,Hl_05,Hl_10,Hl_11,Hl_12,Hl_13,Hl_14,Hl_15,Hl_20,Hl_21,Hl_22,Hl_23,Hl_24,Hl_25,Hl_30,Hl_31,Hl_32,Hl_33,Hl_34,Hl_35,Hl_40,Hl_41,Hl_42,Hl_43,Hl_44,Hl_45,Hl_50,Hl_51,Hl_52,Hl_53,Hl_54,Hl_55,Hv_00,Hv_01,Hv_02,Hv_03,Hv_04,Hv_05,Hv_10,Hv_11,Hv_12,Hv_13,Hv_14,Hv_15,Hv_20,Hv_21,Hv_22,Hv_23,Hv_24,Hv_25,Hv_30,Hv_31,Hv_32,Hv_33,Hv_34,Hv_35,Hv_40,Hv_41,Hv_42,Hv_43,Hv_44,Hv_45,Hv_50,Hv_51,Hv_52,Hv_53,Hv_54,Hv_55
1790101497.706732,TIGHTLY_COUPLED,57.60018129727175,-14.639882371107495,11.861928265328926,0.023235834207825067,-0.006464802789293496,-0.34116340106395016,0.9396945440450533,0.033937638935379315,-11.973179261453849,0.1559759905858224,148,16.85078291622164,-9.39820418396953,0.1384456486755264,1,0,0.21496923803496745,0.28221622638487603,0.5028145355801557,0.5186855728418248,0.5661054112162004,0.6406948883185232,0,0.518891956645805,0.5666705542000829,0.6400278277784951,16685.39392750245,4271.462587387479,-10443.963670747547,68.38002341256096,-821.6670669208382,-51.783897767852245,4271.462587387479,38651.69732601549,3872.6987550999615,1068.06449369193,-134.15916624265765,-14.519199517590707,-10443.963670747547,3872.6987550999615,163701.2867276045,220.12146393263725,1397.9705845746396,65.77914283009663,68.38002341256096,1068.06449369193,220.12146393263725,185.62560620441593,-0.07978510911138115,3.764902315552767,-821.6670669208382,-134.15916624265765,1397.9705845746396,-0.07978510911138115,236.3881995655741,1.1581224124554257,-51.783897767852245,-14.519199517590707,65.77914283009663,3.764902315552767,1.1581224124554257,167.79864290773287,2619520557.2928143,-39418.5063958845,31686.11930648003,-9156796.071757033,5033083.38527119,637051.7593653215,-39418.5063958845,2619581179.958378,17123.132796572987,-5342151.373548933,-8440648.317444267,-1208077.493972675,31686.11930648003,17123.132796572987,2619645046.9775796,-1126246.3398889545,12362.746017963691,9035.44538643363,-9156796.071757033,-5342151.373548933,-1126246.3398889545,389019646.5270606,149288.03610833106,-381748.9822733863,5033083.38527119,-8440648.317444267,12362.746017963691,149288.03610833106,382799505.50626117,-4631736.225281902,637051.7593653215,-1208077.493972675,9035.44538643363,-381748.9822733863,-4631736.225281902,392496577.0477504
1790101497.8324583,TIGHTLY_COUPLED,57.617142888880366,-14.662461554202192,11.86144506155871,0.023267207971654373,-0.00642617234927778,-0.3412660100194481,0.9396567733739524,0.03387639205232455,-12.001414707314012,0.15606148292658115,147,16.86338582752004,-9.417703714906063,0.14162585805268346,1,0,0.21714263072384007,0.2793435589608371,0.5035138103153222,0.5180561268235759,0.5654005793323841,0.6418255482225363,0,0.518256073094053,0.5659620581249329,0.6411689258410154,16652.420417524387,4270.4056784564455,-10384.536555087745,68.55186618605319,-813.992439380702,-52.17435367441439,4270.4056784564455,38643.757139701906,3902.393304488821,1067.2095647979345,-137.05332816692024,-14.617674391672644,-10384.536555087745,3902.393304488821,163722.90977451275,220.77479352739408,1397.3075149924407,68.50146198086705,68.55186618605319,1067.2095647979345,220.77479352739408,185.61144473474965,-0.09494335323244485,3.7583069226973573,-813.992439380702,-137.05332816692024,1397.3075149924407,-0.09494335323244485,236.39937797412398,1.3818341693607503,-52.17435367441439,-14.617674391672644,68.50146198086705,3.7583069226973573,1.3818341693607503,167.80380409847473,647693499.8610408,-39502.69174513821,31723.12601174059,-5520789.387948327,2883474.5230349265,619462.7773601671,-39502.69174513821,647754394.3458117,17158.863216066817,-3193755.1157409754,-4804320.078832626,-1173885.6171244197,31723.12601174059,17158.863216066817,647801872.5654938,-1118390.5891573126,15175.52951407509,7223.724700461273,-5520789.387948327,-3193755.1157409754,-1118390.5891573126,248324980.8750639,154597.30049225962,-328387.4270722731,2883474.5230349265,-4804320.078832626,15175.52951407509,154597.30049225962,242131571.01177627,-4586363.381386179,619462.7773601671,-1173885.6171244197,7223.724700461273,-328387.4270722731,-4586363.381386179,251682388.6486217
1790101497.933273,TIGHTLY_COUPLED,57.63749078875315,-14.688563117974752,11.86198766506197,0.02335911057471302,-0.006514181991246259,-0.3412329478877887,0.939665894167684,0.03382654480570604,-12.024407603850813,0.15613093958993607,146,16.87744711430365,-9.437692630042227,0.13950561033700523,1,0,0.19267233119302218,0.2946924184553371,0.512635250351641,0.5137106765496516,0.5820348235264425,0.6303465753071416,0,0.513868645152803,0.582551040584141,0.6297406614179819,16501.48981911376,4492.048871793344,-10288.319205722608,69.66014156756148,-776.0531640631718,54.52932385659226,4492.048871793344,40655.17591397908,4187.735233201313,1073.543672042488,-162.26644865227587,6.099130708038164,-10288.319205722608,4187.735233201313,159179.9354617257,132.41087161616377,1323.3238252690285,92.60630708471436,69.66014156756148,1073.543672042488,132.41087161616377,180.84211338497073,-1.41402881240001,5.838774417239819,-776.0531640631718,-162.26644865227587,1323.3238252690285,-1.41402881240001,225.6698263569121,-1.1357018754296,54.52932385659226,6.099130708038164,92.60630708471436,5.838774417239819,-1.1357018754296,168.92991932014417,432610994.34674895,-38117.20519857525,31232.80438036946,-4668142.473402515,2393842.101571688,591626.0050459867,-38117.20519857525,432672879.66482764,16893.365859840265,-2687297.1208495745,-3957941.2467271984,-1155588.2665486175,31232.80438036946,16893.365859840265,432715216.97229666,-1101535.09760891,28087.93541525244,4685.441008227832,-4668142.473402515,-2687297.1208495745,-1101535.09760891,218073346.09828198,87864.15338060743,-353269.2225100236,2393842.101571688,-3957941.2467271984,28087.93541525244,87864.15338060743,211964392.5286879,-4493016.721350407,591626.0050459867,-1155588.2665486175,4685.441008227832,-353269.2225100236,-4493016.721350407,221303175.04173297
1790101498.162625,TIGHTLY_COUPLED,57.66689134859534,-14.726509191079321,11.863209891268111,0.023428025970072833,-0.006577247623655286,-0.34120725297439775,0.9396730697058995,0.03372304235567232,-12.072152212339315,0.15627491112405703,147,16.906601783881612,-9.476294508419302,0.1427037517097626,1,0,0.20310782552121093,0.29645812840628527,0.5004340460725042,0.5123088507101662,0.5831944169779262,0.6304156672306023,0,0.5124623576836751,0.5837128406327972,0.6298108062249167,16552.81636710902,4473.462299554958,-10402.659694478063,63.14440655678649,-777.3101938808961,51.75235658046828,4473.462299554958,40660.67887969567,4206.568443512916,1074.4391721943493,-162.02148434989152,7.116866936881372,-10402.659694478063,4206.568443512916,159095.77685827698,126.07594592156067,1322.79876827026,98.87707779310489,63.14440655678649,1074.4391721943493,126.07594592156067,180.6902259127109,-1.5043731966560623,6.196249233483684,-777.3101938808961,-162.02148434989152,1322.79876827026,-1.5043731966560623,225.67868644717146,-1.0770430059201943,51.75235658046828,7.116866936881372,98.87707779310489,6.196249233483684,-1.0770430059201943,169.0785172810786,5985419391.534145,-38210.34931449866,31194.43688114809,-11823253.890688399,6620135.575695606,611197.0694786636,-38210.34931449866,5985482072.3905525,16876.93201180229,-6912351.951445456,-11108382.025453899,-1211936.7653562122,31194.43688114809,16876.93201180229,5985557666.299308,-1106827.2477672435,25871.20739610242,4001.0107482582134,-11823253.890688399,-6912351.951445456,-1106827.2477672435,508005511.7623889,81432.04545785976,-355724.42490768374,6620135.575695606,-11108382.025453899,25871.20739610242,81432.04545785976,501880884.94980675,-4514443.073061261,611197.0694786636,-1211936.7653562122,4001.0107482582134,-355724.42490768374,-4514443.073061261,511368894.6684821
1790101498.1775684,TIGHTLY_COUPLED,57.690274481412956,-14.754211401448998,11.863914141831009,0.02339490819559558,-0.006623824541528443,-0.3411992378390364,0.9396764780056077,0.03371382952125393,-12.07640223396383,0.15628771496359528,147,16.906601783881612,-9.476294508419302,0.1427037517097626,1,0,0.20310782552121093,0.29645812840628527,0.5004340460725042,0.5092649304823872,0.5764271131021169,0.6390469574777183,0,0.5093855863169049,0.5768770056971735,0.6385446301946688,17288.39151937581,3068.1490026689485,-11548.017177137259,79.33413718581401,-775.5407282288419,-30.972618027318216,3068.1490026689485,38031.83583417801,3341.6607170135235,994.7848779534938,-139.9840210909673,-2.38680881549325,-11548.017177137259,3341.6607170135235,160389.17184442477,75.09562832842107,1425.870354462197,60.64988390515326,79.33413718581401,994.7848779534938,75.09562832842107,181.68576200908498,-0.48174835776511105,5.6883032965647455,-775.5407282288419,-139.9840210909673,1425.870354462197,-0.48174835776511105,232.21062484287086,-1.2034842661488403,-30.972618027318216,-2.38680881549325,60.64988390515326,5.6883032965647455,-1.2034842661488403,172.0805472561351,399380923.00223494,-36222.371946346124,29225.207147385,-4701513.353188664,2438822.6079859585,544756.0009968523,-36222.371946346124,399445651.7406441,15805.938072724604,-2705260.822653712,-4004143.1857903725,-1133461.0496925027,29225.207147385,15805.938072724604,399485239.9655266,-1067013.2460169343,47026.609306208615,-5661.467711208275,-4701513.353188664,-2705260.822653712,-1067013.2460169343,212378351.9902592,-65536.39774573414,-282421.7122959838,2438822.6079859585,-4004143.1857903725,47026.609306208615,-65536.39774573414,206524424.4348857,-4433110.099859661,544756.0009968523,-1133461.0496925027,-5661.467711208275,-282421.7122959838,-4433110.099859661,215419991.0548977
1790101498.285257,TIGHTLY_COUPLED,57.708359685503744,-14.777388041735067,11.864277419603916,0.023424777398347994,-0.0066937568920764036,-0.34125405791728175,0.9396553311600463,0.03366126201942227,-12.100653750347863,0.15636073838511164,147,16.922561335306632,-9.49902593307121,0.14280489764160004,1,0,0.2070372143930013,0.30709094165292344,0.48587184395407507,0.5186919093281508,0.5649012112102845,0.6417517625769882,0,0.5189777571493449,0.5654622035283156,0.6410261960053876,15890.266810579202,4672.946213400326,-10348.048535963027,82.93008865332634,-810.2189425177992,67.81333364046517,4672.946213400326,40475.22958890442,3725.5311245876355,1046.814322478734,-150.29586629902124,26.834679301240904,-10348.048535963027,3725.5311245876355,162945.6277705664,146.04767682983402,1382.5500707543458,67.36577764569493,82.93008865332634,1046.814322478734,146.04767682983402,184.22379945188896,-0.20560384576517687,5.249073429643952,-810.2189425177992,-150.29586629902124,1382.5500707543458,-0.20560384576517687,237.81891421533592,-0.6265645805688316,67.81333364046517,26.834679301240904,67.36577764569493,5.249073429643952,-0.6265645805688316,167.96665609602712,4940095513.266266,-41365.9008053774,29136.98350264559,-11015731.05863089,6076588.580750546,607431.9271413228,-41365.9008053774,4940162196.8164625,15626.722408174814,-6396774.015650354,-10268087.09038496,-1241077.8730480575,29136.98350264559,15626.722408174814,4940237034.606879,-1150861.8452157823,33927.46836719528,-4926.8570365329515,-11015731.05863089,-6396774.015650354,-1150861.8452157823,478492084.92164063,-33189.02990939142,-213660.51587465976,6076588.580750546,-10268087.09038496,33927.46836719528,-33189.02990939142,472452401.98502934,-4703998.0574592175,607431.9271413228,-1241077.8730480575,-4926.8570365329515,-213660.51587465976,-4703998.0574592175,481734002.3954481
1790101498.4241214,TIGHTLY_COUPLED,57.72842718561117,-14.803373544917134,11.864728339995521,0.02341779402143128,-0.006713655143618292,-0.3412976539641072,0.9396395293709067,0.03359731729731824,-12.13015864449075,0.15644946808976273,149,16.934920956412398,-9.52038545169997,0.1458517842460454,1,0,0.24371633280825253,0.26974149077096937,0.4865421764207782,0.5387181723271743,0.5690875188511312,0.6212263087573902,0,0.5390329617507623,0.5695626736908473,0.6205173864480628,15454.058869821656,4062.3487795205674,-10161.35851057875,69.4223920664247,-782.265197919726,50.09903980147843,4062.3487795205674,39716.89864544106,4448.218592791482,1027.343038178383,-147.24121529328565,28.197922405585423,-10161.35851057875,4448.218592791482,161532.5422000169,195.28600981291586,1375.9131693561312,77.81882322686103,69.4223920664247,1027.343038178383,195.28600981291586,189.3575704258415,-1.4039109178117475,4.823977720091511,-782.265197919726,-147.24121529328565,1375.9131693561312,-1.4039109178117475,228.7081042425067,-0.28624151778889906,50.09903980147843,28.197922405585423,77.81882322686103,4.823977720091511,-0.28624151778889906,166.70079800793047,678991360.5388534,-40832.64969897663,29137.60606774581,-5610532.847548301,2911847.1397867855,588017.1087243357,-40832.64969897663,679056418.0580627,15629.011374433969,-3232362.9720414504,-4876549.594760559,-1169481.4567094122,29137.60606774581,15629.011374433969,679104517.6905631,-1124697.1461967358,25083.03960102155,-5934.963570838751,-5610532.847548301,-3232362.9720414504,-1124697.1461967358,251987502.56305823,6043.633563735697,-131884.54961690927,2911847.1397867855,-4876549.594760559,25083.03960102155,6043.633563735697,246006796.49530578,-4530915.692399323,588017.1087243357,-1169481.4567094122,-5934.963570838751,-131884.54961690927,-4530915.692399323,255023655.02766904
1790101498.5565736,TIGHTLY_COUPLED,57.7461606475798,-14.826693691387414,11.864610923115324,0.0234245131378496,-0.006633373553602547,-0.34137945426115746,0.9396102163918331,0.03353445941150748,-12.159166366358551,0.15653647863665815,148,16.946382100594306,-9.538764266069574,0.145240721493698,1,0,0.21485886656812425,0.27628369725055374,0.5088574361813228,0.5159900010498039,0.5750533655977285,0.6348763230199632,0,0.516192481682767,0.5756009431320842,0.6342151654759143,17197.024799016122,3601.36014034613,-9678.263215276567,80.95187591644878,-819.0605114571922,17.634362985078695,3601.36014034613,41263.42866570964,3761.564518664229,1022.1060373309344,-138.4046310633563,-62.52247473058929,-9678.263215276567,3761.564518664229,162550.61630270607,185.57095604906522,1349.6499800003282,57.45275514690757,80.95187591644878,1022.1060373309344,185.57095604906522,182.9328340866139,-0.6607748237144304,3.204126035013166,-819.0605114571922,-138.4046310633563,1349.6499800003282,-0.6607748237144304,236.00908932253407,-0.7113567049322842,17.634362985078695,-62.52247473058929,57.45275514690757,3.204126035013166,-0.7113567049322842,172.78594383556242,454499406.2627896,-40279.6604743511,29064.292878141183,-4738289.046790351,2403861.456265154,575235.1337195542,-40279.6604743511,454565754.37721694,15581.95680447088,-2715078.318195836,-4002166.7671408537,-1164013.2016144535,29064.292878141183,15581.95680447088,454609486.0019,-1120794.5955481078,32310.744005156797,-6863.855600258255,-4738289.046790351,-2715078.318195836,-1120794.5955481078,221705432.93490124,-10542.835702536744,-147326.22206321714,2403861.456265154,-4002166.7671408537,32310.744005156797,-10542.835702536744,215735617.92757356,-4511138.0871972125,575235.1337195542,-1164013.2016144535,-6863.855600258255,-147326.22206321714,-4511138.0871972125,224701868.1324615
1790101498.633363,TIGHTLY_COUPLED,57.75361197050944,-14.836482427435806,11.864331868900862,0.023406170842490883,-0.006633200728801042,-0.3413967462765458,0.93960439198972,0.033500853348168186,-12.174670881530234,0.15658277233957452,147,16.959926937758034,-9.560039308822084,0.14675458560184645,1,0,0.19041269399510083,0.2789235078770945,0.530663798127804,0.5203296443439691,0.5689961696910923,0.6367891488504999,0,0.5206075841593728,0.5695610703860348,0.6360565465557728,16792.479828103886,4793.728785333635,-10220.449888908359,43.42874336369454,-833.9940032898871,38.85546079971542,4793.728785333635,44268.14270619128,4476.384413359018,1084.5071822483749,-167.00788096016925,44.89558742594988,-10220.449888908359,4476.384413359018,162213.0380373073,108.53876827677101,1346.419129215955,123.57913759647462,43.42874336369454,1084.5071822483749,108.53876827677101,185.28477347586164,0.42662997895150134,5.828989082471605,-833.9940032898871,-167.00788096016925,1346.419129215955,0.42662997895150134,237.34896365624508,-1.0843840230915174,38.85546079971542,44.89558742594988,123.57913759647462,5.828989082471605,-1.0843840230915174,169.39267381948835,8217906070.894277,-40297.632399658265,28194.67216405184,-11962096.796343606,6636079.970406557,603415.8381899097,-40297.632399658265,8217971693.253371,15072.173173351037,-6942939.391098554,-11232813.24674341,-1192711.2552412995,28194.67216405184,15072.173173351037,8218054372.276163,-1114399.523195096,15982.989278631288,-3248.5759456497253,-11962096.796343606,-6942939.391098554,-1114399.523195096,562978783.6822995,60785.98411413905,-185753.21308998266,6636079.970406557,-11232813.24674341,15982.989278631288,60785.98411413905,557123503.2236335,-4463998.260794053,603415.8381899097,-1192711.2552412995,-3248.5759456497253,-185753.21308998266,-4463998.260794053,565933686.8176086
1790101498.7609193,TIGHTLY_COUPLED,57.77444288724541,-14.863641935113131,11.86440682513971,0.023443918358084466,-0.006590680953431035,-0.34141307469428817,0.9395978171773188,0.03344160343595349,-12.201924721810016,0.15666338158852666,147,16.974226318150446,-9.58025445977262,0.14938428386708769,1,0,0.2266461942203392,0.2531860401270664,0.5201677656525943,0.5169851200983085,0.5685663493035921,0.639889593630435,0,0.5172210900875822,0.5691463545657598,0.6391828932732161,16067.678390528725,4326.552526065225,-9962.351952063504,77.48944981260206,-789.7974834034007,25.933731112960587,4326.552526065225,39329.05715923188,3968.765109306843,992.2809257096344,-143.26159136443482,-21.265001382049903,-9962.351952063504,3968.765109306843,160367.51505265656,166.68745078357404,1316.5474136306684,65.77214155183282,77.48944981260206,992.2809257096344,166.68745078357404,180.5563836308388,-1.012709900381602,3.5074182774812313,-789.7974834034007,-143.26159136443482,1316.5474136306684,-1.012709900381602,234.18688214813255,-0.218323315010579,25.933731112960587,-21.265001382049903,65.77214155183282,3.5074182774812313,-0.218323315010579,168.6393859839649,384642110.7326575,-39805.02872198655,28149.979619847785,-4493062.698018078,2267868.968880568,565550.8790188439,-39805.02872198655,384709067.97451997,15090.15707349227,-2566015.660434134,-3760752.8787767356,-1138753.3356658742,28149.979619847785,15090.15707349227,384750836.8025636,-1102381.3191904826,30308.72577136071,-4684.017868298982,-4493062.698018078,-2566015.660434134,-1102381.3191904826,210024325.57917863,38078.312267084606,-197699.9489712642,2267868.968880568,-3760752.8787767356,30308.72577136071,38078.312267084606,204187057.30830997,-4461458.649953339,565550.8790188439,-1138753.3356658742,-4684.017868298982,-197699.9489712642,-4461458.649953339,212818372.74127787
1790101498.8512976,TIGHTLY_COUPLED,57.78491458662867,-14.877299959173836,11.8645254065012,0.023509116185899032,-0.006543526585080877,-0.3414346510869577,0.93958867742918,0.033397656463710866,-12.22191845937533,0.15672203655059136,144,16.987868600308317,-9.600959698125422,0.15227960443022434,1,0,0.225192792868292,0.2600905747688566,0.5147166323628514,0.5225947111039538,0.5734112316384379,0.6309471668508108,0,0.5228117384376275,0.5740000615212161,0.6302315570688809,16750.519144437163,4565.711309276669,-10221.254251781005,56.381073772639375,-828.989197611893,-18.12416631886225,4565.711309276669,37975.110395254495,3481.515157923701,981.3969546393546,-127.79976746785312,-54.91539588646113,-10221.254251781005,3481.515157923701,158864.46614790274,31.55785830563366,1400.7985873656671,71.41869369521382,56.381073772639375,981.3969546393546,31.55785830563366,183.48393677050075,-0.15517139490761833,2.913704043846142,-828.989197611893,-127.79976746785312,1400.7985873656671,-0.15517139490761833,235.21887085973526,0.3608240600586986,-18.12416631886225,-54.91539588646113,71.41869369521382,2.913704043846142,0.3608240600586986,170.44039802853362,2978193680.6453633,-34981.074919950304,30524.395802449868,-9210845.766151445,5068154.518231475,558554.4891639465,-34981.074919950304,2978243376.7416787,16390.91739574199,-5371447.601457453,-8603128.776907595,-1110564.7224965529,30524.395802449868,16390.91739574199,2978308148.722086,-1023743.206736593,17831.814730001057,-6662.417570506837,-9210845.766151445,-5371447.601457453,-1023743.206736593,405050052.09493643,-158699.77911417276,-79269.96757284155,5068154.518231475,-8603128.776907595,17831.814730001057,-158699.77911417276,398784672.0644362,-4051025.29688032,558554.4891639465,-1110564.7224965529,-6662.417570506837,-79269.96757284155,-4051025.29688032,408149718.6189594
1790101499.0135982,TIGHTLY_COUPLED,57.80364213567491,-14.901774335449156,11.864999814885074,0.02356355094465363,-0.006544085754473908,-0.3414771782273935,0.9395718550267318,0.03332342770051932,-12.256125119754994,0.15682454269551827,148,17.000056656543773,-9.622237680601303,0.15458935645653435,1,0,0.23316470606719353,0.28263151303427697,0.48420378089852933,0.5242625358780122,0.5740602498832428,0.6289702878346042,0,0.5244974655956348,0.5746508600516895,0.628234667640691,16722.47630914674,4578.944043505338,-10180.242237002289,59.96705740080251,-832.5035056823858,-17.932382218998924,4578.944043505338,37596.12195610799,3383.748301153677,960.090860411423,-129.87326405564744,-50.9362511194008,-10180.242237002289,3383.748301153677,158859.36987605333,28.43013195097228,1401.0983274290504,69.90620665484485,59.96705740080251,960.090860411423,28.43013195097228,183.45880914847461,-0.22042759980759152,3.3087539009485116,-832.5035056823858,-129.87326405564744,1401.0983274290504,-0.22042759980759152,235.19976373118288,0.9161072204691119,-17.932382218998924,-50.9362511194008,69.90620665484485,3.3087539009485116,0.9161072204691119,170.4892745190009,561554289.2987075,-34752.311703251995,30422.38380955648,-5060533.614475225,2637855.409281766,542143.52834962,-34752.311703251995,561603363.160109,16350.914868362606,-2941360.3079541577,-4457782.440250103,-1066139.6289749586,30422.38380955648,16350.914868362606,561648072.749307,-1011125.9204412075,17623.137090614746,-7482.186197615409,-5060533.614475225,-2941360.3079541577,-1011125.9204412075,236322375.2926144,-149497.139740706,-41164.72949813891,2637855.409281766,-4457782.440250103,17623.137090614746,-149497.139740706,230101410.5627105,-3977740.0419278145,542143.52834962,-1066139.6289749586,-7482.186197615409,-41164.72949813891,-3977740.0419278145,239258722.6885532
1790101499.091592,TIGHTLY_COUPLED,57.80911237955019,-14.911957811601539,11.864369341795966,0.023553379464937126,-0.006596393603890025,-0.34134007836331937,0.9396215604221342,0.03328812473761503,-12.272589405490626,0.15687655870166842,148,17.016155536707167,-9.641395809002775,0.15523547737139087,1,0,0.22799377441260557,0.278496246216269,0.4935099793711256,0.517712118360571,0.5801197404782825,0.6288364248435518,0,0.5179119921865866,0.5806811102422266,0.6281533384112324,16279.605347282615,4416.941737642115,-10349.047648549204,55.782189112018244,-793.3113172648315,32.02487426856469,4416.941737642115,39600.62551415163,3996.889539745715,1004.497885241713,-140.5579561444523,-1.0209061430839808,-10349.047648549204,3996.889539745715,156764.14196269208,155.3122950305447,1434.7717756385023,84.77576703243405,55.782189112018244,1004.497885241713,155.3122950305447,180.26368127548977,1.3839868882625703,4.230133790045753,-793.3113172648315,-140.5579561444523,1434.7717756385023,1.3839868882625703,230.58272056536924,-0.7778704618523454,32.02487426856469,-1.0209061430839808,84.77576703243405,4.230133790045753,-0.7778704618523454,170.92225708881574,854830481.7722627,-39707.275071000426,31589.767893525488,-6181449.698585556,3275929.066462853,630073.8147015907,-39707.275071000426,854877796.8879766,17100.185624293415,-3638445.518245749,-5548166.332955727,-1140465.146637769,31589.767893525488,17100.185624293415,854931113.9604293,-1089881.9835890983,-12403.912461421685,-4256.869715443363,-6181449.698585556,-3638445.518245749,-1089881.9835890983,271051938.88756496,-37787.54111130221,54145.82051320514,3275929.066462853,-5548166.332955727,-12403.912461421685,-37787.54111130221,264688080.83647403,-4439992.085444167,630073.8147015907,-1140465.146637769,-4256.869715443363,54145.82051320514,-4439992.085444167,274440551.6892618
1790101499.217212,TIGHTLY_COUPLED,57.8292155564536,-14.936627044444872,11.863820710574139,0.023521532044421114,-0.0065375112317442126,-0.3413228356083118,0.9396290333793862,0.033228236815532476,-12.300056448080305,0.156962563088291,142,17.033039966542226,-9.663651574031196,0.1592109366506447,1,0,0.19540782594928796,0.25924489803070555,0.5453472760200063,0.5109195255733243,0.575279667927681,0.6387601600420505,0,0.5111373958119776,0.5758387848849846,0.6380817004308572,16962.10482788507,5312.591043444177,-10106.114801536141,94.28581797194579,-818.0559065656112,-34.129817240111144,5312.591043444177,39050.616550285085,4541.910794989068,990.6080922246396,-151.3378730078495,-7.494427683927086,-10106.114801536141,4541.910794989068,157430.78495323242,130.46531683991742,1389.5613261917636,57.05205503590385,94.28581797194579,990.6080922246396,130.46531683991742,180.11546207182045,0.8633986671641399,4.611999222002467,-818.0559065656112,-151.3378730078495,1389.5613261917636,0.8633986671641399,236.4012571802735,0.29112174725420537,-34.129817240111144,-7.494427683927086,57.05205503590385,4.611999222002467,0.29112174725420537,171.56907483155132,493031334.0778584,-38410.256470073,30160.260292456263,-5019682.575827801,2606070.0774000273,595533.2412712793,-38410.256470073,493078393.44271976,16317.000939408097,-2946297.2092113355,-4404203.05861794,-1090677.16027358,30160.260292456263,16317.000939408097,493125677.50424236,-1047459.0932304212,-2241.746223351729,-629.9860931206513,-5019682.575827801,-2946297.2092113355,-1047459.0932304212,227124430.56302908,-24123.828093139164,-53857.20028402991,2606070.0774000273,-4404203.05861794,-2241.746223351729,-24123.828093139164,220964449.46006265,-4267292.142949351,595533.2412712793,-1090677.16027358,-629.9860931206513,-53857.20028402991,-4267292.142949351,230238561.15901953
1790101499.313687,TIGHTLY_COUPLED,57.83928469573438,-14.94962364777297,11.863181027391562,0.023516937138374393,-0.006447711686324661,-0.3413336868568247,0.9396258270707373,0.033179403686703655,-12.322302446772468,0.15703016091873204,147,17.047777677756635,-9.685216653729482,0.15994535410067126,1,0,0.20299675049718321,0.2693267079066484,0.5276765415961681,0.5242205829258902,0.5607912048282504,0.6408634839215908,0,0.524463782834446,0.5613680266606712,0.6401591045498667,16079.67646461464,4946.438334072267,-9493.823635732057,51.233823878261425,-808.223053905509,48.45818434748909,4946.438334072267,37622.47198893101,3815.5491099656183,997.6196262474675,-123.90882092918244,-72.16445014331553,-9493.823635732057,3815.5491099656183,158851.1063402147,179.45067094831705,1371.4134614052243,72.6749970509211,51.233823878261425,997.6196262474675,179.45067094831705,187.48188271810466,0.04107983655150871,2.5325940853977222,-808.223053905509,-123.90882092918244,1371.4134614052243,0.04107983655150871,238.77819917367367,0.18514163680440257,48.45818434748909,-72.16445014331553,72.6749970509211,2.5325940853977222,0.18514163680440257,166.67566203554745,2949290673.36795,-38189.151131958206,30204.595850482892,-9161074.808439136,5049418.469380509,601565.9392278877,-38189.151131958206,2949338125.2258267,16309.178792175437,-5386345.243902656,-8544728.917290092,-1120945.9946744032,30204.595850482892,16309.178792175437,2949406035.2444234,-1045946.3845586212,-2452.9432375204924,-1260.3343887581832,-9161074.808439136,-5386345.243902656,-1045946.3845586212,403936963.79992396,-31371.32789140218,-58253.40862762113,5049418.469380509,-8544728.917290092,-2452.9432375204924,-31371.32789140218,397781712.5772365,-4266702.705159314,601565.9392278877,-1120945.9946744032,-1260.3343887581832,-58253.40862762113,-4266702.705159314,407159333.5882024
