time,mode,fused_x,fused_y,fused_z,fused_qx,fused_qy,fused_qz,fused_qw,gt_x,gt_y,gt_z,feat_count,aft_x,aft_y,aft_z,chanR_degen,chanT_degen,bingham_l1,bingham_l2,bingham_l3
1789454954.7541091,TIGHTLY_COUPLED,0.5324727269683988,0.46680601830899177,-0.3517532089029414,0.025422758428663438,-0.014345378667407387,0.4492427542596224,0.8929327193075607,0.6909768947612588,0.5302846485063195,-0.03159581935584596,107,,,,1,1,0.051686594360921205,0.2966766883311454,0.6516367173079333
1789454954.8580644,TIGHTLY_COUPLED,0.5323662009280278,0.46693012571685494,-0.3520321899353374,0.02541971752494734,-0.014359977610236713,0.4492438187582558,0.8929320356620009,0.6909795355801046,0.5302884919538964,-0.03159599178272122,107,0.5324727269683988,0.46680601830899177,-0.3517532089029414,1,1,0.04817857329491729,0.33608321489111864,0.6157382118139643
1789454954.9609993,TIGHTLY_COUPLED,0.5326092864826227,0.4670048326555966,-0.35215141370242103,0.025410902119753248,-0.014364956632320987,0.44922921447676756,0.8929395539088849,0.6909820193815083,0.5302921065498454,-0.031596153966731634,107,0.5324727269683988,0.46680601830899177,-0.3517532089029414,1,1,0.05612428504998636,0.27983572518633115,0.6640399897636823
1789454955.0565474,TIGHTLY_COUPLED,0.5327311761807002,0.4674964340208849,-0.3517050165383591,0.025446670762285,-0.014366386855382064,0.449206014969022,0.8929501833761435,0.6909842676928412,0.5302953783596989,-0.03159630077612742,107,0.537751929200607,0.46621404208933376,-0.35135831695801967,1,1,0.05777432799533581,0.30084113265608836,0.6413845393485755
1789454955.166417,TIGHTLY_COUPLED,0.53281572298397,0.46765584872323507,-0.35134670888129776,0.025475260542577503,-0.014395721597011003,0.4492155962089022,0.8929440757531626,0.6909868820083234,0.5302991823922669,-0.03159647162121074,107,0.5357722744143032,0.46562582903792055,-0.3513108412516691,1,1,0.048855023601190276,0.3025897364387896,0.6485552399600194
1789454955.2734637,TIGHTLY_COUPLED,0.5330638120434842,0.4680387544139466,-0.3510583179654871,0.0254946907223716,-0.014403380426207743,0.44919626488589337,0.892953122504105,0.6909894708073059,0.530302948697774,-0.03159664098275869,107,0.5341924756876251,0.4634494851948953,-0.35182222046773765,1,1,0.057502213214205455,0.31134040908611577,0.6311573776996782
1789454955.3822026,TIGHTLY_COUPLED,0.5322280371393793,0.4675075912017536,-0.3512639034337968,0.025488415805117258,-0.01441224919015712,0.44926494465089123,0.8929186061679183,0.6909921123633505,0.5303067917571832,-0.031596813796263716,107,0.5346337436854719,0.46438215777214914,-0.35138994440301213,1,1,0.04678932614546999,0.2996588807172493,0.6535517931372807
1789454955.492604,TIGHTLY_COUPLED,0.5322820864674956,0.46785576757453623,-0.35106701056887507,0.02549971887903395,-0.01439484046476651,0.44923710098721226,0.8929325730432783,0.6909948328639903,0.5303107496694736,-0.03159699177490223,107,0.5317732644306811,0.4645947967093934,-0.3517466257452428,1,1,0.04037061816216792,0.2789305207065236,0.6806988611313087
1789454955.5974617,TIGHTLY_COUPLED,0.5329284142816029,0.4678564110254004,-0.3513294109152803,0.02547716949169743,-0.014415791516836645,0.44921495134566375,0.8929440219169102,0.6909973445289342,0.5303144037582972,-0.031597156091681615,107,0.5291408246810568,0.46517181394505674,-0.3514087010158183,1,1,0.03612229605409355,0.2998270848565742,0.6640506190893325
1789454955.7070165,TIGHTLY_COUPLED,0.5319489459053954,0.4668604948464772,-0.3516573086556674,0.025439638392195908,-0.01435415967842359,0.44927427713408974,0.8929162372832302,0.6909999612882172,0.5303182107438643,-0.03159732728433293,107,0.5329799175075204,0.4643198734907044,-0.3517625329641371,1,1,0.05683806904312244,0.2765079164286752,0.666654014528203
