time,mode,fused_x,fused_y,fused_z,fused_qx,fused_qy,fused_qz,fused_qw,gt_x,gt_y,gt_z,feat_count,aft_x,aft_y,aft_z,chanR_degen,chanT_degen,bingham_l1,bingham_l2,bingham_l3,schur_t1,schur_t2,schur_t3,orig_semicircle_degen,orig_l1,orig_l2,orig_l3
1789542403.2804189,TIGHTLY_COUPLED,-38.69681712334373,-6.778481489375103,-41.49873117855055,0.24647712632583568,-0.21413447676445285,0.19222695030602865,-0.9254427327690329,13.6914127939905,14.190509136544138,-1.1640538134133573,113,-47.08572844958778,30.438571053198434,-3.682898174904262,0,1,0.0647785235454585,0.20751209640740104,0.7277093800471403,0.2893892466864019,0.44938318212707695,0.8451678055413725,0,0.2895028814644757,0.44954492556849257,0.8450428637172105
1789542403.3012097,TIGHTLY_COUPLED,-38.715035957796474,-6.773140104755148,-41.498630567457525,0.24655593770673725,-0.21407013351055057,0.19217363142492805,-0.92544769863309,13.688573027889943,14.192954424512594,-1.1640935420689222,113,-47.08572844958778,30.438571053198434,-3.682898174904262,0,1,0.0647785235454585,0.20751209640740104,0.7277093800471403,0.2993058657966293,0.4403798464336614,0.8464523551593409,0,0.29951915025004905,0.4406201897209415,0.8462518106590791
1789542403.3453083,TIGHTLY_COUPLED,-38.73853295959018,-6.764019397149532,-41.4999399106355,0.24648952076302424,-0.21394465641337113,0.19197571239573186,-0.9255354806793366,13.684598635823244,14.196380030582395,-1.1641496965545748,113,-47.08572844958778,30.438571053198434,-3.682898174904262,0,1,0.06692929161274531,0.21583882419567202,0.717231884191583,0.2931882641927164,0.43883703920029143,0.849389601281758,0,0.2933571660575456,0.4390291683056207,0.8492319839122645
1789542403.3966932,TIGHTLY_COUPLED,-38.76225527679563,-6.754343366682929,-41.500658963035356,0.2465203240018012,-0.21393582140902867,0.19188864060651697,-0.9255473752208875,13.68232721846867,14.198338363833102,-1.1641819009547663,103,-47.051063938352534,30.417377053319065,-3.704526436032467,0,1,0.06692929161274531,0.21583882419567202,0.717231884191583,0.2964777587603715,0.4524555572510963,0.8410617737556658,0,0.29672037940808,0.45275544348073654,0.8408147981823861
1789542403.4433618,TIGHTLY_COUPLED,-38.78769106795266,-6.744340983852608,-41.501032587743914,0.2465499551638306,-0.21391437145891448,0.19183497836550492,-0.9255555641708156,13.677406386873228,14.202584656024696,-1.164252296936726,103,-47.051063938352534,30.417377053319065,-3.704526436032467,0,1,0.06692929161274531,0.21583882419567202,0.717231884191583,0.2854245042991339,0.4364200137924114,0.8532704283561134,0,0.285585212084231,0.4365949042945438,0.8531271746831435
1789542403.4978168,TIGHTLY_COUPLED,-38.813174801325005,-6.734759552695243,-41.50140590424134,0.24656149928847776,-0.2138702995071633,0.19185349475685923,-0.9255588358429269,13.669266969458644,14.20961013939907,-1.1643699385996478,103,-47.051063938352534,30.417377053319065,-3.704526436032467,0,1,0.06801169640979897,0.19491443285018992,0.7370738707400113,0.2726031977452439,0.447766279064595,0.8515825596568511,0,0.2727350718926559,0.44795555192251824,0.8514407813004379
1789542403.5601583,TIGHTLY_COUPLED,-38.83535800999789,-6.726150346133602,-41.500042046212286,0.2468128610117583,-0.21390868847810804,0.19186937985497024,-0.9254796733082987,13.66377367433256,14.21434223921982,-1.1644493402500753,97,-47.051063938352534,30.417377053319065,-3.704526436032467,1,1,0.06801169640979897,0.19491443285018992,0.7370738707400113,0.2770963839783995,0.44713707597950575,0.8504622444709659,0,0.2772499180870888,0.4473403763283729,0.8503052808415883
1789542403.5966783,TIGHTLY_COUPLED,-38.860037467352655,-6.7196371497654335,-41.50118600408624,0.24683420910337434,-0.21384615929477327,0.19179996357789095,-0.9255028186573534,13.66149968372325,14.216299135843911,-1.1644822387311615,97,-47.051063938352534,30.417377053319065,-3.704526436032467,0,1,0.06801169640979897,0.19491443285018992,0.7370738707400113,0.2745757153683936,0.4306127028397964,0.8597562891208997,0,0.2747580979093444,0.4308674762478905,0.859570361020558
1789542403.6428893,TIGHTLY_COUPLED,-38.88029447784874,-6.711753075506692,-41.50116176146385,0.24687129463235163,-0.21387570577948695,0.19157369154844447,-0.9255329637945774,13.65334740115701,14.223307386175765,-1.1645997830078063,97,-47.051063938352534,30.417377053319065,-3.704526436032467,0,1,0.06801169640979897,0.19491443285018992,0.7370738707400113,0.27339480947073724,0.42745995721428853,0.8617036979918433,0,0.27355048355517714,0.42767968015149294,0.8615452536763495
1789542403.772929,TIGHTLY_COUPLED,-38.92883920259372,-6.692883803215315,-41.50239749548688,0.24681649438774864,-0.2137694159974248,0.1912937351655793,-0.9256300350402765,13.63911140794641,14.235516700011505,-1.164801813288592,93,-47.049839718256734,30.418802485503154,-3.70897492215838,0,1,0.06851214666247075,0.20321615931219714,0.7282716940253322,0.2808520599716326,0.4212455015584774,0.8623655534785913,0,0.2809441015755072,0.4213465670417785,0.8622861950837664
