time,mode,fused_x,fused_y,fused_z,fused_qx,fused_qy,fused_qz,fused_qw,gt_x,gt_y,gt_z,feat_count,aft_x,aft_y,aft_z,chanR_degen,chanT_degen,bingham_l1,bingham_l2,bingham_l3,schur_t1,schur_t2,schur_t3,orig_semicircle_degen,orig_l1,orig_l2,orig_l3
1789534167.5701787,TIGHTLY_COUPLED,0.5043342148473753,0.5693943884638583,-0.4186741032376089,0.029962534051177495,-0.024374964383876978,0.4462209147802029,0.8940889233612257,0.6843958713848342,0.5189858377348359,-0.031106817297455798,104,,,,1,1,0.0558406753559517,0.2877021772463705,0.6564571473976779,0.3543964539313225,0.6042028263983626,0.713682070682131,0,0.3544220220968654,0.6039482455773117,0.7138848274874989
1789534167.6657991,TIGHTLY_COUPLED,0.5040844478693148,0.5692351151174305,-0.4186339092170195,0.02995553299078365,-0.024345227841435994,0.44623109574884506,0.8940848869717974,0.6843977759234394,0.518988433223539,-0.03110693603833342,104,0.5043342148473753,0.5693943884638583,-0.4186741032376089,1,1,0.06656605009145411,0.3022123398379646,0.6312216100705814,0.3520606444115623,0.6057299432642275,0.7135436486225851,0,0.35209207776856977,0.6054548129023084,0.7137616116786066
1789534167.7564712,TIGHTLY_COUPLED,0.5044465256783802,0.5693306100657349,-0.4188346743878856,0.02996338998278066,-0.02441355590003783,0.4462344118160722,0.8940811055269089,0.6843995685570377,0.5189908762094976,-0.03110704780246687,104,0.5043342148473753,0.5693943884638583,-0.4186741032376089,1,1,0.043015122051985544,0.29838970514406477,0.6585951728039494,0.354873910739518,0.6087662633361783,0.709554891534226,0,0.3548933681802003,0.6085183052958377,0.7097578244314002
1789534167.864234,TIGHTLY_COUPLED,0.503980101740199,0.5686582790962347,-0.4192345499404999,0.029922361903068646,-0.02439726556908584,0.44628574405989097,0.8940573026041467,0.684401764700437,0.5189938690957767,-0.03110718472410949,104,0.5038849607247924,0.5698944180609874,-0.41936585549630634,1,1,0.04085933772721206,0.26271483397190754,0.6964258283008803,0.35397262127445733,0.6005787515112393,0.7169438936355415,0,0.35398799265602493,0.6003223166611106,0.7171510420922467
1789534167.9711905,TIGHTLY_COUPLED,0.503739567035439,0.5688766408935286,-0.41884294263286653,0.02994434521927024,-0.024356040076858924,0.4462703842945384,0.8940653575677612,0.6844039610278024,0.518996862233383,-0.031107321657388838,104,0.5038849607247924,0.5698944180609874,-0.41936585549630634,1,1,0.03904107746744065,0.312539822387714,0.6484191001448454,0.34868556529637795,0.6052710022824391,0.7155874442372202,0,0.3487166896968221,0.6049941036305722,0.715806401828826
1789534168.0596125,TIGHTLY_COUPLED,0.5041352030175091,0.5692737644469125,-0.41870454873985063,0.029957336661810784,-0.02436263119327012,0.4462331083353724,0.8940833480200957,0.6844057540843468,0.518999305797154,-0.031107433448275573,104,0.5058658763825418,0.5704586655482071,-0.4194211398964231,1,1,0.04785445143332555,0.31086330013424973,0.6412822484324241,0.3582769746509135,0.6079014407787285,0.7085855260546426,0,0.35830047688791616,0.6076185696721288,0.7088162258664006
1789534168.1652179,TIGHTLY_COUPLED,0.5047196608977881,0.5694051834713285,-0.4189298807188183,0.029943523756179334,-0.024390049598785164,0.44620775695673265,0.8940957155122002,0.6844079283295117,0.5190022688424171,-0.03110756900510548,104,0.508243805086147,0.5715928756403234,-0.41992734942182575,1,1,0.04079983692882241,0.2998677490936637,0.6593324139775134,0.35330225834600437,0.6002794824375685,0.7175249523271634,0,0.3533274402638896,0.6000175036473044,0.7177316457238211
1789534168.2852323,TIGHTLY_COUPLED,0.5044109266087599,0.5694030856235669,-0.4187292784470862,0.029964578531319792,-0.02439030274698825,0.44622462179754546,0.8940865864484201,0.6844104166037037,0.5190056598448585,-0.031107724140781542,104,0.5101740487911262,0.571876089735127,-0.42069029840212074,1,1,0.03992225737169526,0.2710082980283816,0.6890694445999231,0.3565309794182684,0.602343450806358,0.7141904703828936,0,0.35655393228686955,0.6020894535044782,0.7143931574066548
1789534168.3847694,TIGHTLY_COUPLED,0.5044412103523211,0.5693259998228668,-0.4188149629312098,0.029948444763837748,-0.024372452708352865,0.4462197923803293,0.8940900240430281,0.6844123894565757,0.5190083484353331,-0.03110784714179115,104,0.5043024055630653,0.5733615519822874,-0.42034896674929967,1,1,0.05337746741349135,0.32858814190135,0.6180343906851582,0.3545925251349303,0.6178952771813199,0.7017617598269755,0,0.3546243268328949,0.6176363848417419,0.7019735628483025
1789534168.5046475,TIGHTLY_COUPLED,0.5045426645118274,0.5690124699853714,-0.4192281944725587,0.029930792289408797,-0.024423593601567817,0.44624962515907923,0.8940743301280352,0.6844148557301655,0.5190117094568958,-0.03110800090617634,104,0.5049762109457082,0.5733781075111251,-0.4207983464945728,1,1,0.025922948150036706,0.30898600980518764,0.665091042044776,0.3582625501629657,0.6104007567136985,0.7064409822158343,0,0.3582894016006779,0.6101153283088981,0.7066738928693725
