time,mode,fused_x,fused_y,fused_z,fused_qx,fused_qy,fused_qz,fused_qw,gt_x,gt_y,gt_z,feat_count,aft_x,aft_y,aft_z
1789036686.8870974,LIDAR_ONLY,-0.2504162534456135,0.4792611707118633,-0.7718279739360752,0.020656847704245942,-0.033802422060971886,0.41274161439506213,0.9099862914639393,0.6858457611210739,0.497016378514259,-0.030390246491529514,114,,,
1789036687.0449347,LIDAR_ONLY,-0.24963366886856053,0.47947609391617335,-0.7722624712086689,0.020707796983694123,-0.03384694220364273,0.41272707266743686,0.9099900741958199,0.6858477890270789,0.4970188020503332,-0.03039036140622002,114,-0.2504162534456135,0.4792611707118633,-0.7718279739360752
1789036687.1371481,LIDAR_ONLY,-0.2502001585181619,0.48167862123204763,-0.7723834572680791,0.020706294483271347,-0.03389969599756673,0.4127451850257953,0.9099799295688157,0.6858489538466109,0.49702019411922155,-0.030390427412952947,114,-0.24711970398875607,0.4786887565504729,-0.7721474491593866
1789036687.2360642,LIDAR_ONLY,-0.2489610519210276,0.4826355288807295,-0.7722875381526042,0.02071472267318091,-0.03387964689438978,0.4127337389756376,0.9099856759873063,0.6858500913596796,0.4970215535552527,-0.030390491872511367,114,-0.2536917882024031,0.4800683157431361,-0.7732023891573385
1789036687.3419738,LIDAR_ONLY,-0.2524282555369381,0.4817814555813797,-0.7731523773539176,0.020653421923665843,-0.03379886323071887,0.4127660028431291,0.9099754391762781,0.6858514345757587,0.49702315882708087,-0.030390567988913007,114,-0.2578893146872842,0.482306685018916,-0.7734192764640526
1789036687.4371235,LIDAR_ONLY,-0.2521974605108722,0.482092637046836,-0.7732892452701007,0.020692831115017466,-0.03386562114677991,0.41277466719228467,0.9099681316227985,0.6858526134307383,0.49702456767271014,-0.030390634791641967,114,-0.2578893146872842,0.482306685018916,-0.7734192764640526
1789036687.5507276,LIDAR_ONLY,-0.25169774926010285,0.4817437152898242,-0.7735085703944814,0.020714827184830142,-0.03384268056160472,0.41275446446971875,0.9099776486087027,0.6858539980362122,0.49702622241131766,-0.030390713253997004,114,-0.25643502094388454,0.48452779921021255,-0.7735119860111587
1789036687.6641686,LIDAR_ONLY,-0.25452108943457663,0.48274996832123535,-0.7740041379302229,0.020723554417679882,-0.03382383584754354,0.4127871871622521,0.9099633072467987,0.6858553553663693,0.4970278445545687,-0.030390790171001644,114,-0.2580429281450277,0.48671181840465877,-0.7737762423053816
1789036687.773141,LIDAR_ONLY,-0.2546905599857089,0.48362992105344016,-0.7746512292101934,0.020751464180232052,-0.033853136481602965,0.4127898325565511,0.9099603815676094,0.6858567128374791,0.49702946686756216,-0.030390867096268002,114,-0.26091738017324295,0.4901767256048721,-0.7745145965488583
1789036688.0157356,LIDAR_ONLY,-0.2549636396139885,0.48522761310047186,-0.774789449666746,0.020763388394993795,-0.033855738733284124,0.41278143653787225,0.9099638214274857,0.6858597025120644,0.49703303983057673,-0.030391036516314994,114,-0.2616554079598019,0.4935977829753795,-0.7754414572420796
1789036688.1106632,LIDAR_ONLY,-0.25478330884561723,0.48532448523117094,-0.7754562446360331,0.020787045953944202,-0.03387641120056531,0.4127836862028268,0.9099614914321841,0.685860882112119,0.49703444957345566,-0.030391103362713563,114,-0.2616554079598019,0.4935977829753795,-0.7754414572420796
1789036688.2061203,LIDAR_ONLY,-0.2560720030288517,0.48605831233847036,-0.7754165691685199,0.020825673947664526,-0.03383876038998002,0.4127794062139793,0.9099639506076764,0.6858620892541037,0.4970358922327535,-0.030391171770088307,114,-0.2616736816683166,0.49421425003219277,-0.7755680493549292
1789036688.3040383,LIDAR_ONLY,-0.2558612787079693,0.48872244135337317,-0.7760284424946591,0.020871241451250543,-0.03387569131151284,0.4127803966268384,0.9099610832222665,0.6858633788232419,0.4970374334021148,-0.030391244848751893,114,-0.2646030894693522,0.4953238137344381,-0.7761982952213323
1789036688.3993273,LIDAR_ONLY,-0.2543197164168494,0.487877338054058,-0.7759426154914256,0.020859176800577656,-0.0338790093585735,0.4127667143884775,0.909967442802777,0.6858645038693167,0.4970387779502172,-0.030391308604246388,114,-0.26379754136730793,0.4967939979615231,-0.7762568471554424
1789036688.4919043,LIDAR_ONLY,-0.2561755872697514,0.48786471919415336,-0.7769433285914801,0.020843519335528422,-0.03384589004060757,0.4127906615822265,0.909958171093362,0.6858656427328624,0.4970401390125254,-0.03039137314295326,114,-0.2666354508476107,0.49744650775322385,-0.7767581058415225
1789036688.5859761,LIDAR_ONLY,-0.25610198291527403,0.4897031504197266,-0.777375696227133,0.020903143787415156,-0.03380463020093609,0.4127716364058846,0.9099669673870524,0.6858668365864379,0.4970415657946766,-0.030391440798112818,114,-0.2683946286066699,0.4992406472697482,-0.7767027536999724
1789036688.6836808,LIDAR_ONLY,-0.2574731701426972,0.48833551065415,-0.7775191735152188,0.020804197633415497,-0.03385508739980771,0.4128100849055724,0.9099499174230608,0.6858680442716861,0.49704300910813115,-0.030391509237315942,114,-0.2682587380733299,0.4993076992456478,-0.777000022666162
1789036688.7745245,LIDAR_ONLY,-0.25712341945802875,0.4898848159982791,-0.7782447412874265,0.020856694458127666,-0.03389122396688087,0.4128098642990963,0.9099474705562233,0.6858691834389712,0.4970443705361686,-0.030391573793815935,114,-0.2682587380733299,0.4993076992456478,-0.777000022666162
1789036688.885216,LIDAR_ONLY,-0.2567867060453176,0.49006007070864616,-0.7786078024014067,0.02085780832344298,-0.03388611211123686,0.4128037635578718,0.9099504030607294,0.6858705423321867,0.49704599456158416,-0.03039165080240574,114,-0.2660426201209976,0.5008067512472599,-0.7769369319046654
1789036688.992154,LIDAR_ONLY,-0.2570232565319899,0.4906016461161352,-0.7790838922074232,0.020881571952972813,-0.033894200378642894,0.4128110405175556,0.9099462555339619,0.6858718327225349,0.49704753671975543,-0.030391723929175884,114,-0.2663088153690721,0.5010394634219463,-0.7770501515166521
