time,mode,fused_x,fused_y,fused_z,fused_qx,fused_qy,fused_qz,fused_qw,gt_x,gt_y,gt_z,feat_count,aft_x,aft_y,aft_z,chanR_degen,chanT_degen,bingham_l1,bingham_l2,bingham_l3
1789449503.6381392,TIGHTLY_COUPLED,4.72024113316745,-11.926889957067278,-1.333935737494227,0.06547706028499047,-0.012953363950754788,-0.8837686750858036,0.46313917333332805,-10.050489042267161,-38.921767231137366,0.4625118062131546,105,25.90776177362391,-30.543023819504683,1.0528302818628028,0,1,0.003345819384605418,0.263687870098701,0.7329663105166943
1789449503.741275,TIGHTLY_COUPLED,4.724431622421154,-11.95607996603501,-1.3329970435688245,0.06549454629419031,-0.012916009004284171,-0.8837648370419461,0.46314506790566373,-10.074342931385736,-38.92437434137165,0.46305518103924864,112,25.89657311898639,-30.568430343410512,1.0516820270152023,0,1,0.009143929697029698,0.25718260275706434,0.7336734675459062
1789449503.8547814,TIGHTLY_COUPLED,4.729542290289197,-11.986856620599855,-1.3320487477626644,0.065414536101634,-0.012848644432115013,-0.883736832319303,0.46321168163714227,-10.099441277602155,-38.927117471378374,0.46362686247583046,112,25.88373910249922,-30.58920499554665,1.049256065950159,0,1,0.003057033681355503,0.28073745284045853,0.7162055134781864
1789449503.9670901,TIGHTLY_COUPLED,4.735110162778633,-12.02353363462283,-1.3309130539513465,0.06540338580683228,-0.012946342052046922,-0.8837493948771427,0.4631865676018232,-10.124790567971912,-38.92988804225228,0.4642041852658119,116,25.87047387118345,-30.608511895644646,1.0478063755992946,0,1,0.006034832339230513,0.23729126593325697,0.7566739017275125
1789449504.087578,TIGHTLY_COUPLED,4.738033584791131,-12.048941108656631,-1.3307432961171322,0.06541417136784164,-0.01288093830272791,-0.883786664510909,0.46311575145462475,-10.151882109366621,-38.93284910940391,0.4648209465262505,116,25.860713349344916,-30.629549038623068,1.0462633836448265,0,1,0.0032174097105053616,0.2519653443598064,0.7448172459296885
1789449504.1988282,TIGHTLY_COUPLED,4.741779135210416,-12.079799615676281,-1.3301961252548444,0.06549286993317316,-0.012866274640564916,-0.8837951966303174,0.46308875324063814,-10.177234297971534,-38.93562016646303,0.4653977038068417,123,25.84462037826454,-30.650028385838358,1.0439968992703423,0,1,0.005370043143955332,0.21039453289888188,0.7842354239571627
1789449504.3266718,TIGHTLY_COUPLED,4.756040642156555,-12.150243332968593,-1.329514878890058,0.06546225150459604,-0.012807993252967326,-0.8837919796512105,0.46310083744361263,-10.204816103158597,-38.93863716276843,0.4660251791247265,107,25.837504678468814,-30.67150195331465,1.0426506744237467,0,1,0.006571489052913796,0.214260596221406,0.7791679147256809
1789449504.4220462,TIGHTLY_COUPLED,4.758985157308745,-12.171453895112846,-1.3284265866425935,0.06550224979928378,-0.012823173078975228,-0.8838144678788179,0.4630518414513657,-10.226421699608004,-38.9409981633954,0.4665175182249467,119,25.822779258997958,-30.69198832155733,1.0413155699708505,0,1,0.00335154926484355,0.24937568273063118,0.747272768004525
1789449504.5271869,TIGHTLY_COUPLED,4.763679522712347,-12.201882786802326,-1.3274643983340788,0.06550720336924173,-0.01275559188073164,-0.8837600322645225,0.46315689194302523,-10.250264716273332,-38.94360499192297,0.4670617041426111,107,25.811592579827174,-30.71614022606829,1.039910549764324,0,1,0.0029265799553619995,0.23803802220155457,0.7590353978430835
1789449504.631357,TIGHTLY_COUPLED,4.76776651042391,-12.232320812121452,-1.3270127286047941,0.06544111886873495,-0.012655942976567495,-0.8837815430387573,0.463127921046243,-10.273366118169877,-38.94612934885914,0.46758736022889924,107,25.794155779244953,-30.743117148944435,1.0374269013722917,0,1,0.00504028477696261,0.2362647100357754,0.7586950051872611
1789449504.7441626,TIGHTLY_COUPLED,4.771416402532153,-12.26290114405341,-1.3266208105785557,0.06542454434663303,-0.012609103076751647,-0.8837439233357315,0.4632033219697418,-10.29894050473481,-38.94892386244153,0.46817069246640214,118,25.789464843297587,-30.761319568247163,1.0371879859542745,0,1,0.007059367135046908,0.21850012781715694,0.7744405050477963
1789449504.8641822,TIGHTLY_COUPLED,4.7744878664342965,-12.287574160164667,-1.3262402480794857,0.06537013023629513,-0.012619423521458104,-0.8837210706449973,0.46325432056370064,-10.324767414354447,-38.95174527747595,0.4687601869023646,121,25.77376914894081,-30.78143822320755,1.0352416409971688,0,1,0.0037966314570239607,0.24204775726987243,0.7541556112731029
1789449504.9667966,TIGHTLY_COUPLED,4.780357969025828,-12.316260321851288,-1.326729651033737,0.06530791617622154,-0.012514209768573252,-0.8836740963670864,0.46335554604256235,-10.34736938939209,-38.954199434824154,0.4692746407020437,108,25.762343089879465,-30.80007804843627,1.0334480739477128,0,1,0.006553024814181459,0.24015525634175397,0.7532917188440649
1789449505.094161,TIGHTLY_COUPLED,4.785455129858713,-12.34735883989534,-1.326436004829801,0.06529064037680661,-0.012469883292247894,-0.8836569614576033,0.46339185227772406,-10.3761856152333,-38.95733988715685,0.469930567065199,107,25.748994781748845,-30.822765901655984,1.0315794026324727,0,1,0.00646714668774194,0.24556965281068177,0.7479632005015759
1789449505.202011,TIGHTLY_COUPLED,4.7897486812338625,-12.377993688387102,-1.3257438297553257,0.06534023390677936,-0.012486330895843067,-0.8836304249926964,0.46343501961007855,-10.400530747575104,-38.9599978566995,0.4704847753187195,115,25.735439912791986,-30.84187352741726,1.0309088745969508,0,1,0.010724678193934184,0.2303056432628085,0.758969678543257
1789449505.311767,TIGHTLY_COUPLED,4.794148157743928,-12.409110454864287,-1.3250907609878333,0.06526815929177432,-0.012466242901689711,-0.8836458670793919,0.463416272657844,-10.425117600021185,-38.96268244191401,0.4710451288274661,110,25.721434172961366,-30.86165415528992,1.0292500409439602,0,1,0.024321211200935697,0.23723167185056657,0.738447116948497
1789449505.4232407,TIGHTLY_COUPLED,4.798371122856181,-12.440035866792563,-1.3245999883318822,0.06529465283793967,-0.012487521206337884,-0.8836430813940718,0.46341727938142746,-10.45020217577235,-38.965421370308455,0.4716168335831308,118,25.712517183711558,-30.886008505180754,1.0281089697685921,0,1,0.022544123616650685,0.2086375847439274,0.7688182916394226
1789449505.5287912,TIGHTLY_COUPLED,4.800431872891583,-12.460589668544984,-1.323610313503484,0.06543954371826619,-0.012485869709663203,-0.8836352649628925,0.4634117906241675,-10.474792598645573,-38.96810634944412,0.47217710864728624,119,25.70194255021502,-30.90861747412476,1.0272763289350473,0,1,0.020271603972451924,0.223609035777814,0.7561193602497337
1789449505.6343868,TIGHTLY_COUPLED,4.80554722641762,-12.489043546355088,-1.322667651285748,0.0654350403417713,-0.012442581903853259,-0.8836382367917545,0.46340792411286613,-10.49739767973228,-38.97057456258111,0.4726920930456378,116,25.690044187091175,-30.92562530063647,1.0254557918533902,0,1,0.03855510980302525,0.17677514152841753,0.7846697486685571
1789449505.745504,TIGHTLY_COUPLED,4.810159849438464,-12.519638973623673,-1.321619976630137,0.06549387834340371,-0.01246148681560979,-0.8836046428930453,0.46346315743944283,-10.522488623994931,-38.9733142079685,0.47326367292241317,117,25.674292729538564,-30.944544136946483,1.0240938727660567,0,1,0.04160179766185406,0.22782176870309234,0.7305764336350531
1789449505.8544672,TIGHTLY_COUPLED,4.81493633732213,-12.550500906647336,-1.3208393697917655,0.06550464100278085,-0.012368632203606003,-0.8836109101700876,0.4634521748496798,-10.547332903166224,-38.97602690979546,0.47382959351687626,115,25.66506544732105,-30.962855721588465,1.0231097006760217,0,1,0.04292449744542075,0.2350478081066644,0.7220276944479145
1789449505.9726934,TIGHTLY_COUPLED,4.818507747265625,-12.581012824676716,-1.3201610543204796,0.06556050188650747,-0.0123599652377689,-0.8835958313692791,0.4634732555806677,-10.572178972432068,-38.97873980773403,0.47439553185072547,115,25.652264595004443,-30.98297035596273,1.0223475846568044,0,1,0.031116880508378537,0.2091384839366756,0.7597446355549464
1789449506.0800135,TIGHTLY_COUPLED,4.822689247556599,-12.608266047872199,-1.319573515245402,0.06556949940453355,-0.012375248677899662,-0.8836294183924326,0.46340753653717215,-10.596033063371376,-38.98134437425527,0.4749388343872577,121,25.634983650011264,-31.00590955664661,1.0208076126579921,0,1,0.07195414279074318,0.22242861700437305,0.7056172402048835
1789449506.198364,TIGHTLY_COUPLED,4.828741961001222,-12.641319114211623,-1.3186882188986209,0.06557872085080263,-0.01234562356336879,-0.8836276639068872,0.4634103673083519,-10.62461096490722,-38.98446472165184,0.47558967016244735,119,25.626123723006103,-31.03191439538177,1.020222426711397,0,1,0.04053259144995202,0.19733954625652098,0.7621278622935264
1789449506.3094375,TIGHTLY_COUPLED,4.834549975924656,-12.673769957508568,-1.3177557726335614,0.06554915086246893,-0.012279816715665805,-0.8836502155246209,0.4633732960863519,-10.648718317478767,-38.98709695014366,0.4761386032434488,104,25.61025295270845,-31.055962102039786,1.0188444236266871,0,1,0.0661812042830383,0.18790644621011277,0.7459123495068491
1789449506.4186103,TIGHTLY_COUPLED,4.834517836962017,-12.684910152715005,-1.317465818123444,0.06547213910681503,-0.012202352290732266,-0.883650306397662,0.463386056763331,-10.674815992470608,-38.98994660368995,0.4767326076612264,110,25.600923743043097,-31.077031497761407,1.0187151378369077,0,1,0.06350472655105681,0.15228140297553389,0.7842138704734091
1789449506.5217192,TIGHTLY_COUPLED,4.841229701956414,-12.746416349305086,-1.3166960682137885,0.06546706421189794,-0.012144626976754547,-0.8836084622657616,0.4634680754392981,-10.69768230807136,-38.992443494050356,0.47725275827907965,112,25.590451840236142,-31.09270629767124,1.0170108320694966,0,1,0.05992336018990616,0.2049204882167035,0.7351561515933911
1789449506.6227615,TIGHTLY_COUPLED,4.84497466829134,-12.771056012335023,-1.316262042686851,0.06546629249833465,-0.01216516487104229,-0.8836073547266392,0.4634697573555087,-10.720791370495311,-38.99496880734206,0.4777785194480343,113,25.58569933751975,-31.106338288233346,1.0163526186659129,0,1,0.04693214753218676,0.18171491103234885,0.7713529414354642
1789449506.7363935,TIGHTLY_COUPLED,4.849978482569827,-12.801455956646317,-1.3157765695312504,0.06543798316477323,-0.012217409835479342,-0.8836326286405611,0.4634241932161193,-10.745379078678297,-38.997653215508755,0.4783389122378272,123,25.57354428142727,-31.128172843845682,1.0155155630479895,0,1,0.05390650468321809,0.18284873556908654,0.7632447597476943
1789449506.8614075,TIGHTLY_COUPLED,4.855598413394559,-12.832806456773016,-1.3150933175158845,0.06548486763971346,-0.012171588431236554,-0.8835680705233161,0.4635418527996951,-10.77270391852827,-39.000637566967235,0.4789619296122079,104,25.560412273299285,-31.1462330073788,1.0148986879645205,0,1,0.09629466590817774,0.16072204799396383,0.7429832860978582
1789449506.9637072,TIGHTLY_COUPLED,4.8600252787103315,-12.859736619234921,-1.3147822759977044,0.06537330953188854,-0.012181239882236983,-0.8835923668411106,0.46351103229146934,-10.795554942395079,-39.00313156561274,0.4794819949003079,110,25.548590325496086,-31.16559236931852,1.0133844155169907,0,1,0.05537519933927646,0.15510044637906023,0.7895243542816637
1789449507.0716548,TIGHTLY_COUPLED,4.8636370442240935,-12.8884468519771,-1.3137298858901505,0.06543596343428805,-0.012185184164592279,-0.8836034206776854,0.4634810146521592,-10.820136291652089,-39.00581492954212,0.48004297015834296,113,25.537528016084497,-31.187503506395288,1.0126444384026936,0,1,0.08697006695490508,0.1570135706958999,0.7560163623491944
