time,mode,fused_x,fused_y,fused_z,fused_qx,fused_qy,fused_qz,fused_qw,feat_count,aft_x,aft_y,aft_z,chanR_degen,chanT_degen,bingham_l1,bingham_l2,bingham_l3,schur_t1,schur_t2,schur_t3,orig_semicircle_degen,orig_l1,orig_l2,orig_l3,chanR_r_degen,chanR_t_degen,lever_arm,chanT_streak,chanT_time_decay,l_px,l_py,l_pz,l_qx,l_qy,l_qz,l_qw,v_px,v_py,v_pz,v_qx,v_qy,v_qz,v_qw,Hl_00,Hl_01,Hl_02,Hl_03,Hl_04,Hl_05,Hl_10,Hl_11,Hl_12,Hl_13,Hl_14,Hl_15,Hl_20,Hl_21,Hl_22,Hl_23,Hl_24,Hl_25,Hl_30,Hl_31,Hl_32,Hl_33,Hl_34,Hl_35,Hl_40,Hl_41,Hl_42,Hl_43,Hl_44,Hl_45,Hl_50,Hl_51,Hl_52,Hl_53,Hl_54,Hl_55,Hv_00,Hv_01,Hv_02,Hv_03,Hv_04,Hv_05,Hv_10,Hv_11,Hv_12,Hv_13,Hv_14,Hv_15,Hv_20,Hv_21,Hv_22,Hv_23,Hv_24,Hv_25,Hv_30,Hv_31,Hv_32,Hv_33,Hv_34,Hv_35,Hv_40,Hv_41,Hv_42,Hv_43,Hv_44,Hv_45,Hv_50,Hv_51,Hv_52,Hv_53,Hv_54,Hv_55
1660857413.3752928,TIGHTLY_COUPLED,-0.05098091620202374,0.03034823531986621,0.435279260530129,-0.02689835680965827,0.025186372423864553,0.002894409600269656,0.9993166402287779,145,0.08412878170453995,-0.007442329744780548,0.44656230064987334,1,1,0.12143940802837565,0.1553270692039362,0.7232335227676875,0.13727561444977684,0.4112125741444376,0.9011435094051011,0,0.13723937537350256,0.4112742953368638,0.901120861950414,1,0,89.30950978955444,2,0.98,-0.04809313994557541,0.03151171979444887,0.4419691559608029,-0.026918824883328415,0.024860032143232146,0.002935901473436491,0.9993241396820431,0.04486151746427931,0.0013442943580788851,0.429686125789145,-0.0005639787854230523,-0.0086142226554411,0.002744935711813992,0.9999589703702397,1297.9398937371864,-204.1819043498079,50.09549866719082,8.75817896016043,-17.51534924832444,4.011466093843236,-204.1819043498079,10441.963113550426,-1720.6791933873167,105.20405235640476,-22.051383603240055,-250.5817125742133,50.09549866719082,-1720.6791933873167,47946.7385498479,31.351726474371446,300.31365303826857,13.29320464307962,8.75817896016043,105.20405235640476,31.351726474371446,185.33697884745555,-15.589429726514416,-2.3347157236342144,-17.51534924832444,-22.051383603240055,300.31365303826857,-15.589429726514416,402.11877195678665,-1.1614600822435246,4.011466093843236,-250.5817125742133,13.29320464307962,-2.3347157236342144,-1.1614600822435246,67.13764603613377,427575260.0407184,-90968.31635467395,196540.67177182838,42052.88125387936,4999598.547979522,-245373.86370412167,-90968.31635467395,427536286.7041831,49.26466217482664,-5297167.1130004795,185068.23359104292,2455576.9277394353,196540.67177182838,49.26466217482664,427571221.14323086,-41984.13540914242,-2023621.6632835732,-179438.39962987148,42052.88125387936,-5297167.1130004795,-41984.13540914242,209369753.47569185,446537.66359117423,-174095.38813578594,4999598.547979522,185068.23359104292,-2023621.6632835732,446537.66359117423,214022933.9930114,899551.5969628635,-245373.86370412167,2455576.9277394353,-179438.39962987148,-174095.38813578594,899551.5969628635,216240172.1383659
1660857413.4660678,TIGHTLY_COUPLED,-0.05056832509342329,0.02945141225174103,0.43265046975895993,-0.027350922966376475,0.025721470592542473,0.002857015916498143,0.9992908337533659,145,0.08580900626994298,-0.009424221108268073,0.4410247945354962,1,1,0.136167928218652,0.14404510259360465,0.7197869691877434,0.12857869679578376,0.42699193642168853,0.895067262813893,0,0.12849018929191686,0.42702938793188294,0.8950621057213007,1,0,103.22670437894897,3,0.97,-0.050764444550611645,0.030477173476750483,0.4444866519481424,-0.02626008943094053,0.024404335093098074,0.0027969953907097628,0.9993532973621013,0.045274110103235385,0.00044747081811339045,0.427057332632612,-0.0010182953558439622,-0.008079826006237278,0.0027089231310722947,0.9999631699326467,1337.5974404008361,-11.319670098369073,-266.86762676977634,12.22662827955193,-15.383916914910667,-1.0572635214949315,-11.319670098369073,10370.291236471072,1158.5998495214042,70.32744694697581,29.525586767809838,-307.29913059060095,-266.86762676977634,1158.5998495214042,57180.766239889446,91.07016747363566,371.33674627576556,-41.75221504736177,12.22662827955193,70.32744694697581,91.07016747363566,189.7519636165506,-19.046881728139883,2.3216623783708723,-15.383916914910667,29.525586767809838,371.33674627576556,-19.046881728139883,393.3082879012481,1.0094286125696432,-1.0572635214949315,-307.29913059060095,-41.75221504736177,2.3216623783708723,1.0094286125696432,65.67667099433288,379273023.6481827,-249754.80549327345,303250.61957278097,30490.680759926225,2966943.917842459,-794344.4489573577,-249754.80549327345,379095712.96209383,-2330.2838773722387,-3494249.868976492,294963.6576144413,2734647.3372586174,303250.61957278097,-2330.2838773722387,379132874.84539217,103516.17904450087,-2275810.2904579453,-310865.89648272307,30490.680759926225,-3494249.868976492,103516.17904450087,194306324.8875969,150306.28039298474,-117478.38348213836,2966943.917842459,294963.6576144413,-2275810.2904579453,150306.28039298474,199385652.88897985,1468724.9098357027,-794344.4489573577,2734647.3372586174,-310865.89648272307,-117478.38348213836,1468724.9098357027,201921624.6683857
1660857413.5871131,TIGHTLY_COUPLED,-0.05071951966134641,0.02650198909160082,0.4314169523402612,-0.02682094628195998,0.02601031164526982,0.0030772252907717156,0.9992970685502715,146,0.08541035452344706,-0.01087012506427317,0.44137044048716534,1,1,0.13622874489848782,0.14831004979856183,0.7154612053029508,0.13422147489202654,0.38381520986799456,0.9136030212032994,0,0.1342621612082493,0.3840032277782442,0.9135180310883744,1,0,73.36720012725678,4,0.96,-0.04952578859538586,0.027839861275459666,0.44077273390529126,-0.026198785971698602,0.024307072830373977,0.002818925943552603,0.999357215154085,0.04512291537432813,-0.0025019524701399036,0.4258238152887252,-0.0004812951620309418,-0.007785461724893811,0.002903423519753462,0.9999653619363834,1288.276439528256,361.29796714194276,341.61325272558236,12.318529863088825,-27.710740330781007,-11.293420263260252,361.29796714194276,8694.306692165997,-3931.491804329543,118.76445676459616,-82.70486131267657,-190.01890108798574,341.61325272558236,-3931.491804329543,39041.31669058129,150.31760989578527,372.2755384508886,70.38633144958766,12.318529863088825,118.76445676459616,150.31760989578527,175.34998924029628,-14.581641417861922,-3.691800496092109,-27.710740330781007,-82.70486131267657,372.2755384508886,-14.581641417861922,411.99546970376446,-0.15944404394618672,-11.293420263260252,-190.01890108798574,70.38633144958766,-3.691800496092109,-0.15944404394618672,64.20730182293487,1459001702.0509043,-335529.5684313251,347288.82562502875,54522.14699261713,7040857.555653801,-968312.8355657393,-335529.5684313251,1458734102.708351,-3371.9996670952455,-7663688.952648215,375132.21010608727,2992671.966311929,347288.82562502875,-3371.9996670952455,1458789847.2853227,58199.730535808485,-2373241.035609181,-377849.08332571934,54522.14699261713,-7663688.952648215,58199.730535808485,314251453.7826223,87517.80790874767,-59082.885281204595,7040857.555653801,375132.21010608727,-2373241.035609181,87517.80790874767,319486688.9323053,1772211.9668037118,-968312.8355657393,2992671.966311929,-377849.08332571934,-59082.885281204595,1772211.9668037118,322542420.40488744
1660857413.6776266,TIGHTLY_COUPLED,-0.05015649913021389,0.025779085795910688,0.43264855116026335,-0.027380166960362617,0.026042639446892352,0.0032517350190906036,0.9992805079692226,149,0.0802835146337245,-0.010771546752623202,0.44331520605981045,1,1,0.11276353238874036,0.16686624232297662,0.7203702252882821,0.1287943603801484,0.4003427475768783,0.9072693630873161,0,0.12884088934625104,0.40052412114167596,0.9071827013430951,1,0,63.9120900892161,5,0.95,-0.04992408805777146,0.02732402246070914,0.44141153970375036,-0.028510922562938138,0.02400542812031058,0.003198098073840498,0.9993000744941705,0.04568593594437799,-0.0032248558889165905,0.42705541402417346,-0.0010345242355942863,-0.007748228013125951,0.0030958110358153407,0.9999646547135019,1289.1494710823408,255.63889491320677,-393.80395361661544,8.441282812096645,-29.558228729115058,-5.232675501279665,255.63889491320677,7350.544694674125,638.1954341807347,71.75630069253,3.566426427111484,-116.49748352830667,-393.80395361661544,638.1954341807347,34261.736318713636,149.59502691279977,312.7468012255761,-12.007709239208115,8.441282812096645,71.75630069253,149.59502691279977,184.2019761152032,-8.951314753870461,-5.603235321643224,-29.558228729115058,3.566426427111484,312.7468012255761,-8.951314753870461,416.6848705034674,-1.518743198788156,-5.232675501279665,-116.49748352830667,-12.007709239208115,-5.603235321643224,-1.518743198788156,60.752459624616435,429626693.7321429,-111455.29207371052,245322.24339205987,40482.491089633724,4915755.813887832,-433263.89734151,-111455.29207371052,429629306.462996,374.10368467872945,-5297748.8188560605,222747.34411693254,2361609.2585995016,245322.24339205987,374.10368467872945,429665365.1839905,104442.48822896321,-2067620.9945156751,-217729.39350592013,40482.491089633724,-5297748.8188560605,104442.48822896321,209716056.21024507,328958.5364476921,-145514.4629608864,4915755.813887832,222747.34411693254,-2067620.9945156751,328958.5364476921,214757632.5212698,1012821.4188884501,-433263.89734151,2361609.2585995016,-217729.39350592013,-145514.4629608864,1012821.4188884501,216248913.1931236
1660857413.7480354,TIGHTLY_COUPLED,-0.049752953505888146,0.025838368793977926,0.43561447054590063,-0.0283078252930468,0.026013772515303922,0.00298115516970619,0.9992562551120481,144,0.07886277776662806,-0.009768308924756518,0.4412646883502228,1,1,0.127866179216761,0.14538043159029346,0.7267533891929456,0.130051439443816,0.41561432148863486,0.9001951782097775,0,0.1300695437061059,0.4157703712154483,0.9001204987219508,1,0,74.19891961549477,6,0.94,-0.0568173097073504,0.027884012526335867,0.44642286991050784,-0.0295511261331136,0.024551855900033566,0.0028645289008151207,0.999257590309064,0.046089483052423365,-0.003165573118005339,0.4300213333242615,-0.0019711187497148583,-0.0077837378048299394,0.002857679851399361,0.9999636802317008,1395.08377654358,322.9871922993805,-144.9331943786363,16.011547405634154,-32.22628278037609,-30.320631092441623,322.9871922993805,10086.769593335956,-413.7351256859093,125.04450670273424,-34.369791608116074,-138.36209550517594,-144.9331943786363,-413.7351256859093,39534.80944650668,219.44603425970092,370.80927541399274,18.358244202481906,16.011547405634154,125.04450670273424,219.44603425970092,194.42820702195547,-11.768071067094056,-7.385718378237377,-32.22628278037609,-34.369791608116074,370.80927541399274,-11.768071067094056,416.87313964543546,-7.891927757425989,-30.320631092441623,-138.36209550517594,18.358244202481906,-7.385718378237377,-7.891927757425989,62.63675386112969,1488814135.0125868,-213389.10476161685,309047.07212139043,58707.20458207505,7310318.326833407,-815126.5370326748,-213389.10476161685,1488687017.2265077,-502.0440886419999,-7857053.037989344,318154.61063978984,2767128.0070428173,309047.07212139043,-502.0440886419999,1488740184.1023564,180299.8077837904,-2338223.1813509082,-311414.06867715874,58707.20458207505,-7857053.037989344,180299.8077837904,316517637.0404938,188148.32522078144,-107196.28801733945,7310318.326833407,318154.61063978984,-2338223.1813509082,188148.32522078144,321967246.4484558,1455355.8156665228,-815126.5370326748,2767128.0070428173,-311414.06867715874,-107196.28801733945,1455355.8156665228,324127732.9896421
1660857413.8704243,TIGHTLY_COUPLED,-0.04275113890894533,0.02575257996593128,0.4397453975185392,-0.02945403367202634,0.025683770195218125,0.002557711986840129,0.9992328367094422,139,0.08431143584785883,-0.010073792507045997,0.4428987811603322,1,1,0.13956595390185128,0.15375452934691647,0.706679516751233,0.14345856326326772,0.4328338323859604,0.8899856820019754,0,0.14325221657808793,0.4328186339994629,0.8900263100090376,1,0,65.48034133921827,7,0.9299999999999999,-0.05019075241358502,0.02831103156552551,0.4423068069743773,-0.03175458281249238,0.02497414222956577,0.00275117085901853,0.9991798485503881,0.05309129771050172,-0.003251361977376414,0.43415226093902853,-0.0031310934755600307,-0.008124243807548595,0.0024820584409824876,0.9999590153111768,1401.94975701793,221.07565810836678,-347.8936392833923,-1.281941156616547,-6.52064751364677,-50.32092601913726,221.07565810836678,9476.377517867273,68.30330975747844,63.687528404355064,0.4151898554753095,-191.8052099492563,-347.8936392833923,68.30330975747844,37599.24067527412,278.54477786310804,110.35283567104608,0.8667513011412336,-1.281941156616547,63.687528404355064,278.54477786310804,215.1681964422033,-12.751479273153219,-4.151032606975876,-6.52064751364677,0.4151898554753095,110.35283567104608,-12.751479273153219,435.26161048499785,-0.6237372861675942,-50.32092601913726,-191.8052099492563,0.8667513011412336,-4.151032606975876,-0.6237372861675942,75.68911520535607,1459397981.4531305,-240329.2801392348,318653.56216115557,56681.71068896139,7116723.237098968,-775661.3489677835,-240329.2801392348,1459223588.6067095,-1559.6949993494973,-7723679.689518064,326461.2100041186,2771264.83960417,318653.56216115557,-1559.6949993494973,1459276112.047028,28750.225644592952,-2328602.0905675627,-334017.18202190555,56681.71068896139,-7723679.689518064,28750.225644592952,314071567.0584976,114232.87680045537,-69748.70666342761,7116723.237098968,326461.2100041186,-2328602.0905675627,114232.87680045537,319379032.9768367,1576985.4962582726,-775661.3489677835,2771264.83960417,-334017.18202190555,-69748.70666342761,1576985.4962582726,321650427.1663057
1660857413.9508832,TIGHTLY_COUPLED,-0.0310437276445845,0.02586400124875237,0.4435593577699419,-0.030239901733511987,0.025022876820039754,0.002803614830124047,0.9992254719144629,146,0.10355784938886442,-0.011338118277578284,0.4340205821575099,1,1,0.12506346255779038,0.13223053447770095,0.7427060029645087,0.1397653223747384,0.4064294561489238,0.9029289849351251,0,0.13969992370554582,0.4065064263976349,0.9029044559719976,1,0,64.69735958749759,8,0.92,-0.03932542730473439,0.030177916693661898,0.43901202281426205,-0.032519356421918603,0.024337135468802368,0.0032339188507062777,0.9991695236865026,0.06479870877517338,-0.0031399428823293556,0.4379662228210037,-0.003907843835524579,-0.008778146773956635,0.0027716348640613067,0.999949994217687,1287.5233546227823,86.95445420615215,-412.4458768635053,16.156031831166374,-24.27738124330738,-36.89696106578752,86.95445420615215,8009.392605578769,1374.0109719129835,25.491071788887634,26.876498843155545,-124.13967283818984,-412.4458768635053,1374.0109719129835,38057.73241922901,252.21227693777882,115.89219731502185,-43.03253067432193,16.156031831166374,25.491071788887634,252.21227693777882,203.474250978904,-16.431880209586108,-10.582019357077467,-24.27738124330738,26.876498843155545,115.89219731502185,-16.431880209586108,446.32303184391435,-5.475127280162286,-36.89696106578752,-124.13967283818984,-43.03253067432193,-10.582019357077467,-5.475127280162286,72.89443679751719,431087046.4283784,-273162.30333915487,343544.91073408676,33559.17000930362,4370787.923334038,-1221839.9767723707,-273162.30333915487,430844879.8656951,-1336.2039016051406,-5046242.212627765,321989.4917158626,2637621.0256397994,343544.91073408676,-1336.2039016051406,430886516.3142625,357708.5916405431,-2197844.6812769454,-366854.93589772616,33559.17000930362,-5046242.212627765,357708.5916405431,210274699.87430653,88477.09290058064,-52412.56993434316,4370787.923334038,321989.4917158626,-2197844.6812769454,88477.09290058064,215625601.1592884,1666282.7430611686,-1221839.9767723707,2637621.0256397994,-366854.93589772616,-52412.56993434316,1666282.7430611686,218082296.36469042
1660857414.0414934,TIGHTLY_COUPLED,-0.01584534483402693,0.027001999952599658,0.4566715607177554,-0.03193839297664326,0.025020848174588946,0.003736374934717912,0.9991696230936171,125,0.12336141768462702,-0.001716402653777002,0.4389231449617313,1,1,0.12978979307669566,0.15063872591380487,0.7195714810094989,0.16322664722805083,0.4187970334570305,0.8932894863381524,0,0.16325332845244334,0.4188334525706121,0.8932675353761489,1,0,69.30975694674356,9,0.91,-0.0195041251162053,0.033297653902323116,0.4429687811165473,-0.035991569330938555,0.02370768442541521,0.00406957157882704,0.9990625562112774,0.07999709061542025,-0.00200194497639182,0.4510784264373122,-0.005574642151309016,-0.008754453908700131,0.0037611373323533483,0.9999390665173615,1226.6777734124523,-79.74308251629726,-275.33982983237144,10.251836459552504,-18.74343360579533,-12.739073206307019,-79.74308251629726,10967.344677483532,976.3894546571931,100.01844035402833,-16.572688178268855,-74.30651705494593,-275.33982983237144,976.3894546571931,38532.28882699102,316.40345168304714,138.70519842864127,6.320851718716322,10.251836459552504,100.01844035402833,316.40345168304714,207.72943129919793,-10.815835979221003,0.8342476532830725,-18.74343360579533,-16.572688178268855,138.70519842864127,-10.815835979221003,434.5790699179714,-1.9904715011704244,-12.739073206307019,-74.30651705494593,6.320851718716322,0.8342476532830725,-1.9904715011704244,80.05544395059093,1481205898.4268093,-301732.9260212395,374798.60924857133,53804.129398193865,6905249.3695321735,-1169150.8947143648,-301732.9260212395,1480899259.8023434,-3282.5008922088887,-7648131.252361623,341790.8184473811,3150096.416910139,374798.60924857133,-3282.5008922088887,1480957154.6539083,228342.74780485863,-2687796.362639835,-388079.0995142185,53804.129398193865,-7648131.252361623,228342.74780485863,315915632.6415115,-2809.1195853802637,-31137.523462136363,6905249.3695321735,341790.8184473811,-2687796.362639835,-2809.1195853802637,321233918.09092706,1672146.4140695133,-1169150.8947143648,3150096.416910139,-388079.0995142185,-31137.523462136363,1672146.4140695133,323660246.6601299
1660857414.1621745,TIGHTLY_COUPLED,0.013424132695846323,0.0227313057063564,0.4587795650723218,-0.02915802949849045,0.022349623052233848,0.0025017636623273854,0.9993217924391353,132,0.14823729627089757,-0.009736312369782878,0.44933155053297397,1,1,0.1357589246127578,0.17675018854894178,0.6874908868383006,0.18635826249839801,0.391026025053385,0.9013152865282645,0,0.1863123911490041,0.39101495814114734,0.9013295709196594,1,0,55.30281605737555,10,0.9,0.0012594378581262632,0.028840317928441522,0.4513432112737085,-0.030962263425164966,0.02082303422932921,0.003808691701745526,0.999296369130079,0.10926656932434962,-0.00627263888345831,0.45318643032162514,-0.0028336027698565506,-0.0114596702787436,0.002503416096065402,0.9999271871292904,1320.2689253801468,187.38780034111903,-44.37346041083629,6.125902653273448,-6.852288239559399,-23.684482826212445,187.38780034111903,9378.12088646083,1394.3931576723928,30.824080898412497,26.899407930084895,8.041940696592548,-44.37346041083629,1394.3931576723928,29073.49916137019,256.02520273578375,-72.19235373802884,-33.025310583358404,6.125902653273448,30.824080898412497,256.02520273578375,189.92270075936707,-15.332744952385816,-9.553337506789795,-6.852288239559399,26.899407930084895,-72.19235373802884,-15.332744952385816,431.80562391269575,0.1586329302575733,-23.684482826212445,8.041940696592548,-33.025310583358404,-9.553337506789795,0.1586329302575733,90.7430259786917,1458274658.252107,47434.02273510862,141469.32507981424,68963.4803509597,8246111.762281534,176826.43695403502,47434.02273510862,1458360068.80648,3471.1771508188567,-8396119.083590636,32970.484975327374,2297434.1687981896,141469.32507981424,3471.1771508188567,1458401723.1848342,81124.64441871243,-2006442.171981181,-26607.544066090733,68963.4803509597,-8396119.083590636,81124.64441871243,313365021.4853445,248230.79231690164,-151704.81152716337,8246111.762281534,32970.484975327374,-2006442.171981181,248230.79231690164,317192566.74159825,-127115.72027957851,176826.43695403502,2297434.1687981896,-26607.544066090733,-151704.81152716337,-127115.72027957851,318394754.99672526
1660857414.2929606,TIGHTLY_COUPLED,0.07145540150438448,0.011104595872989254,0.44380295237126255,-0.025884909112405024,0.022440167059159966,0.0024394255943377967,0.9994100557755907,109,0.1991328170540906,-0.018915394472545897,0.4467618523956368,1,1,0.11026234443300299,0.18943878485608448,0.7002988707109128,0.16375661261211039,0.39165755152919884,0.9054215229140293,0,0.1638347071338535,0.3917934395911315,0.9053486010547069,1,0,52.284465167812115,11,0.89,0.04240908316521512,0.017361537684000464,0.4506285982811182,-0.027982103608822823,0.021200783182118165,0.003949047918891957,0.9993757720150039,0.16729784894355915,-0.01789934928059884,0.43820981366852,0.0004366824748542166,-0.01137254058865423,0.002327850370465299,0.9999325255944164,1071.7798901198466,37.88318920472875,249.62895941346133,1.2766625484623937,-20.93980319111369,1.9147431386809441,37.88318920472875,6455.92618610687,-145.17250318527906,64.94717781450505,-16.169349365024722,-45.72196438131675,249.62895941346133,-145.17250318527906,29521.714411390218,240.7171414898694,-76.67379827696746,14.892686816562342,1.2766625484623937,64.94717781450505,240.7171414898694,189.90757949416616,-8.628535666962808,-3.994006559843324,-20.93980319111369,-16.169349365024722,-76.67379827696746,-8.628535666962808,432.87283409069244,5.504361409562139,1.9147431386809441,-45.72196438131675,14.892686816562342,-3.994006559843324,5.504361409562139,78.77193055408003,430939044.94544494,91377.19150996511,89244.62095636506,64459.901954224784,4610354.749264372,1732204.0669838574,91377.19150996511,430999366.0969663,-1221.2508794258488,-4736712.754625758,6543.258513027653,2122724.363841893,89244.62095636506,-1221.2508794258488,431023259.43680114,-1531250.3717657125,-1889457.2217982158,25461.01659993758,64459.901954224784,-4736712.754625758,-1531250.3717657125,209043825.15831625,598613.7620087203,-41045.3403085568,4610354.749264372,6543.258513027653,-1889457.2217982158,598613.7620087203,211319569.4314665,9582.168932307206,1732204.0669838574,2122724.363841893,25461.01659993758,-41045.3403085568,9582.168932307206,212117121.21150035
