time,mode,fused_x,fused_y,fused_z,fused_qx,fused_qy,fused_qz,fused_qw,gt_x,gt_y,gt_z,feat_count,aft_x,aft_y,aft_z,chanR_degen,chanT_degen,bingham_l1,bingham_l2,bingham_l3,schur_t1,schur_t2,schur_t3,orig_semicircle_degen,orig_l1,orig_l2,orig_l3
1789537672.6409132,TIGHTLY_COUPLED,11.995291801307221,142.62581793942036,-61.62296164685766,-0.02125886296374953,0.3540387871338149,0.2931322022769071,0.8878502745049957,-13.128550387318448,29.717974483129755,-1.3649877985598888,97,-51.2270762024453,-48.71447858442687,-113.50111648183825,1,1,0.0610396642087205,0.22464610122945627,0.7143142345618233,0.31177566881248503,0.40424541602916514,0.8598729998993658,0,0.31188977016340713,0.4043925130658818,0.85976244779804
1789537672.7740521,TIGHTLY_COUPLED,11.99849126846415,142.62703273015885,-61.6229384605207,-0.02129045588973826,0.3540880842665095,0.29315705234181505,0.8878216531098679,-13.149715864295878,29.724118265405597,-1.3649090339950922,94,-51.2270762024453,-48.71447858442687,-113.50111648183825,1,1,0.0549102034502597,0.20725003635369602,0.7378397601960445,0.2938166956981225,0.3980255543235322,0.8690497151685177,0,0.29389433707216894,0.3981420178302369,0.8689701101159795
1789537672.9075835,TIGHTLY_COUPLED,12.001677292361348,142.62828761300636,-61.622945776126066,-0.021435206564624366,0.35415678495010045,0.2932245380001741,0.8877684799022348,-13.177128242365798,29.732074287563936,-1.3648075754837432,95,-51.21802813370856,-48.75693413697136,-113.5170744078034,0,1,0.05734038409707275,0.209876631530095,0.732782984372832,0.30140507036133474,0.3966365276730216,0.8670838762634023,0,0.3014873651575918,0.3967492150150558,0.8670037076248693
1789537673.020479,TIGHTLY_COUPLED,12.005063679033459,142.62940534796425,-61.62289864319671,-0.02138290395032182,0.3541852249233445,0.2931733118319551,0.8877753134065706,-13.197566950403337,29.737998306530482,-1.3647334387712313,96,-51.21802813370856,-48.75693413697136,-113.5170744078034,1,1,0.04105242129492784,0.20913651363311925,0.7498110650719523,0.2995458847657237,0.3968308426729177,0.8676390639104615,0,0.29962629622221326,0.3969484551188961,0.8675574946888996
1789537673.1649323,TIGHTLY_COUPLED,12.008370940466257,142.6304066734051,-61.62279065524544,-0.021301439484998224,0.354247326419617,0.2932040655246277,0.8877423366947473,-13.224675016543571,29.745862946648636,-1.3646283625337503,98,-51.209473038776004,-48.80948304520798,-113.53284994706041,1,1,0.07875268651225067,0.21753141390075237,0.7037158995869971,0.3053029310391484,0.39407570711780704,0.8668877997517933,0,0.30537114870878274,0.39417117277005764,0.8668203666812149
1789537673.2875805,TIGHTLY_COUPLED,12.011438388119643,142.63139179662733,-61.622772324035516,-0.02134784014457851,0.35417173388277057,0.29325351545660583,0.8877550497248528,-13.245962363062281,29.752042178777387,-1.364540616865474,100,-51.209473038776004,-48.80948304520798,-113.53284994706041,0,1,0.042003171876195206,0.2292499505987572,0.7287468775250473,0.3108455172312459,0.39404469028325534,0.8649299662266375,0,0.31091048819650624,0.39413860163478065,0.8648638222464795
1789537673.420709,TIGHTLY_COUPLED,12.013887071361284,142.63227889741285,-61.62282546556439,-0.021429497067127296,0.35416748526750647,0.2932826318756823,0.8877451587447908,-13.27213667295822,29.759629282138977,-1.3644331855219805,100,-51.20199534870961,-48.850193308928,-113.54592473960537,1,1,0.054720035376873526,0.22194689718856783,0.7233330674345586,0.29512257547764775,0.4046488924618631,0.8655414139559284,0,0.2951880515474992,0.40475073582969806,0.8654714646185101
1789537673.5350306,TIGHTLY_COUPLED,12.016522314441138,142.63319603135827,-61.622799929620165,-0.021468821191708946,0.35420480219473843,0.29326191988887934,0.8877361624727886,-13.294564745788454,29.766143806309323,-1.3643370685449585,99,-51.20199534870961,-48.850193308928,-113.54592473960537,1,1,0.06587472064655553,0.21439139154691947,0.7197338878065245,0.2929055989389256,0.4013611132160274,0.8678223129813041,0,0.2929584277639997,0.40144246440926656,0.8677668508136619
1789537673.6870224,TIGHTLY_COUPLED,12.02018321759874,142.63452823622788,-61.62278066871561,-0.021569562664103058,0.35425036842018953,0.29323268522214485,0.8877251955183258,-13.321848560445083,29.774068151536678,-1.3642221811191115,100,-51.19311827341085,-48.893989370016584,-113.56043381270219,0,1,0.05277868479612908,0.22658784590918452,0.7206334692946864,0.2928442694593292,0.3990569379036833,0.8689049396543719,0,0.29290920443596524,0.3991533215089201,0.8688387789947492
1789537673.8104877,TIGHTLY_COUPLED,12.022539459071199,142.63564729178196,-61.622913610011615,-0.021652312292734465,0.3541093950646226,0.2931633200457806,0.8878023324361568,-13.344078700803141,29.78052341764409,-1.364128846884057,93,-51.19311827341085,-48.893989370016584,-113.56043381270219,0,1,0.05277868479612908,0.22658784590918452,0.7206334692946864,0.28014127653037657,0.4038199458417698,0.8708905307352246,0,0.28017314504247426,0.4038686670443623,0.8708576856047253
